		Filename	Accession	Sample ID	Family ID	Population Abbreviation	Population Descriptor	Biosample Accession	Platform	Instrument Model	Basecaller	Basecaller Model	Basecaller Version	Bioproject Accession	CCS Algorithm	Filetype	Generator Contact	Generator Facility	Library Source	Library Strategy	MM Tag	N50	100kb+	Path	Study	Total Gbp	Total Reads	Whales
		m84081_231124_021221_s2.hifi_reads.default.bam	SRR30545927	HG03669	Unspecified	PJL	Punjabi in Lahore, Pakistan	SAMN26237512	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	17548	N/A	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_021221_s2.hifi_reads.default.bam	SRP305758	28.47	1629525	N/A
		m84081_231124_024327_s3.hifi_reads.bc2090.bam	SRR30545948	HG00609	Unspecified	CHS	Han Chinese South, China	SAMN26237492	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	18941	N/A	s3://human-pangenomics/working/HPRC/HG00609/raw_data/PacBio_HiFi/m84081_231124_024327_s3.hifi_reads.bc2090.bam	SRP305758	32.23	1711422	N/A
		m84081_231124_024327_s3.hifi_reads.bc2091.bam	SRR30545945	HG01981	Unspecified	PEL	Peruvian in Lima, Peru	SAMN26237500	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	20656	N/A	s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/m84081_231124_024327_s3.hifi_reads.bc2091.bam	SRP305758	25.56	1240482	N/A
		m84081_231124_024327_s3.hifi_reads.bc2092.bam	SRR30545939	HG01099	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN26237494	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	20600	N/A	s3://human-pangenomics/working/HPRC/HG01099/raw_data/PacBio_HiFi/m84081_231124_024327_s3.hifi_reads.bc2092.bam	SRP305758	27.32	1330914	N/A
		m84081_231124_024327_s3.hifi_reads.default.bam	SRR30545926	HG03669	Unspecified	PJL	Punjabi in Lahore, Pakistan	SAMN26237512	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	17537	N/A	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/m84081_231124_024327_s3.hifi_reads.default.bam	SRP305758	31.9	1827869	N/A
		m84081_231124_031433_s4.hifi_reads.bc2093.bam	SRR30545934	HG01943	Unspecified	PEL	Peruvian in Lima, Peru	SAMN26237499	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	19508	N/A	s3://human-pangenomics/working/HPRC/HG01943/raw_data/PacBio_HiFi/m84081_231124_031433_s4.hifi_reads.bc2093.bam	SRP305758	52.08	2677782	N/A
		m84081_231207_200206_s1.hifi_reads.bc2008.bam	SRR29396846	NA19909	Unspecified	ASW	African Ancestry in Southwest USA	SAMN41021607	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	18616	N/A	s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_231207_200206_s1.hifi_reads.bc2008.bam	SRP305758	117.98	6357730	N/A
		m84081_231222_081401_s1.hifi_reads.bc2021.bam	SRR30578334	HG01978	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861662	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23961	N/A	s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2021.bam	SRP305758	5.16	219931	N/A
		m84081_231222_081401_s1.hifi_reads.bc2022.bam	SRR30578338	HG01928	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861660	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	22864	N/A	s3://human-pangenomics/working/HPRC/HG01928/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2022.bam	SRP305758	12.39	546909	N/A
		m84081_231222_081401_s1.hifi_reads.bc2023.bam	SRR30578342	HG02148	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861663	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23019	N/A	s3://human-pangenomics/working/HPRC/HG02148/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2023.bam	SRP305758	9.16	403301	N/A
		m84081_231222_081401_s1.hifi_reads.bc2024.bam	SRR30578321	HG00741	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861656	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	22309	N/A	s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2024.bam	SRP305758	8.91	400485	N/A
		m84081_231222_081401_s1.hifi_reads.bc2025.bam	SRR30578351	HG01175	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861659	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	22997	N/A	s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2025.bam	SRP305758	10.14	444863	N/A
		m84081_231222_081401_s1.hifi_reads.bc2026.bam	SRR30578325	HG01071	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861657	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	22730	N/A	s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2026.bam	SRP305758	10.29	456287	N/A
		m84081_231222_081401_s1.hifi_reads.bc2027.bam	SRR30578329	HG00621	Unspecified	CHS	Han Chinese South, China	SAMN17861653	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	24449	N/A	s3://human-pangenomics/working/HPRC/HG00621/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2027.bam	SRP305758	6.41	265474	N/A
		m84081_231222_081401_s1.hifi_reads.bc2028.bam	SRR30578355	HG00673	Unspecified	CHS	Han Chinese South, China	SAMN17861654	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23090	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2028.bam	SRP305758	7.73	336563	N/A
		m84081_231222_081401_s1.hifi_reads.bc2029.bam	SRR30578347	HG01952	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861661	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23014	N/A	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2029.bam	SRP305758	5.69	249770	N/A
		m84081_231222_101332_s2.hifi_reads.bc2021.bam	SRR30578333	HG01978	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861662	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	24426	N/A	s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2021.bam	SRP305758	6.81	286454	N/A
		m84081_231222_101332_s2.hifi_reads.bc2022.bam	SRR30578337	HG01928	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861660	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23257	N/A	s3://human-pangenomics/working/HPRC/HG01928/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2022.bam	SRP305758	16.38	714090	N/A
		m84081_231222_101332_s2.hifi_reads.bc2023.bam	SRR30578341	HG02148	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861663	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23425	N/A	s3://human-pangenomics/working/HPRC/HG02148/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2023.bam	SRP305758	12.13	526695	N/A
		m84081_231222_101332_s2.hifi_reads.bc2024.bam	SRR30578320	HG00741	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861656	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	22681	N/A	s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2024.bam	SRP305758	11.69	519316	N/A
		m84081_231222_101332_s2.hifi_reads.bc2025.bam	SRR30578350	HG01175	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861659	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23381	N/A	s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2025.bam	SRP305758	13.43	581981	N/A
		m84081_231222_101332_s2.hifi_reads.bc2026.bam	SRR30578324	HG01071	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861657	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23113	N/A	s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2026.bam	SRP305758	13.59	595111	N/A
		m84081_231222_101332_s2.hifi_reads.bc2027.bam	SRR30578328	HG00621	Unspecified	CHS	Han Chinese South, China	SAMN17861653	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	24842	N/A	s3://human-pangenomics/working/HPRC/HG00621/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2027.bam	SRP305758	8.57	350518	N/A
		m84081_231222_101332_s2.hifi_reads.bc2028.bam	SRR30578354	HG00673	Unspecified	CHS	Han Chinese South, China	SAMN17861654	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23435	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2028.bam	SRP305758	10.24	440393	N/A
		m84081_231222_101332_s2.hifi_reads.bc2029.bam	SRR30578346	HG01952	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861661	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23368	N/A	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2029.bam	SRP305758	7.56	327996	N/A
		m84081_231222_121301_s3.hifi_reads.bc2021.bam	SRR30578331	HG01978	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861662	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	24598	N/A	s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2021.bam	SRP305758	7.02	293055	N/A
		m84081_231222_121301_s3.hifi_reads.bc2022.bam	SRR30578336	HG01928	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861660	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23409	N/A	s3://human-pangenomics/working/HPRC/HG01928/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2022.bam	SRP305758	16.77	727157	N/A
		m84081_231222_121301_s3.hifi_reads.bc2023.bam	SRR30578340	HG02148	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861663	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23613	N/A	s3://human-pangenomics/working/HPRC/HG02148/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2023.bam	SRP305758	12.42	535542	N/A
		m84081_231222_121301_s3.hifi_reads.bc2024.bam	SRR30578353	HG00741	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861656	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	22813	N/A	s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2024.bam	SRP305758	11.96	528333	N/A
		m84081_231222_121301_s3.hifi_reads.bc2025.bam	SRR30578349	HG01175	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861659	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23547	N/A	s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2025.bam	SRP305758	13.72	591113	N/A
		m84081_231222_121301_s3.hifi_reads.bc2026.bam	SRR30578323	HG01071	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861657	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23257	N/A	s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2026.bam	SRP305758	13.89	604999	N/A
		m84081_231222_121301_s3.hifi_reads.bc2027.bam	SRR30578327	HG00621	Unspecified	CHS	Han Chinese South, China	SAMN17861653	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	24994	N/A	s3://human-pangenomics/working/HPRC/HG00621/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2027.bam	SRP305758	8.82	358638	N/A
		m84081_231222_121301_s3.hifi_reads.bc2028.bam	SRR30578343	HG00673	Unspecified	CHS	Han Chinese South, China	SAMN17861654	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23595	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2028.bam	SRP305758	10.48	448381	N/A
		m84081_231222_121301_s3.hifi_reads.bc2029.bam	SRR30578345	HG01952	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861661	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23530	N/A	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2029.bam	SRP305758	7.71	332419	N/A
		m84081_231222_141231_s4.hifi_reads.bc2021.bam	SRR30578330	HG01978	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861662	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	24365	N/A	s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2021.bam	SRP305758	6.94	292391	N/A
		m84081_231222_141231_s4.hifi_reads.bc2022.bam	SRR30578335	HG01928	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861660	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23230	N/A	s3://human-pangenomics/working/HPRC/HG01928/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2022.bam	SRP305758	16.63	725775	N/A
		m84081_231222_141231_s4.hifi_reads.bc2023.bam	SRR30578339	HG02148	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861663	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23392	N/A	s3://human-pangenomics/working/HPRC/HG02148/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2023.bam	SRP305758	12.33	536099	N/A
		m84081_231222_141231_s4.hifi_reads.bc2024.bam	SRR30578352	HG00741	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861656	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	22663	N/A	s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2024.bam	SRP305758	11.87	527707	N/A
		m84081_231222_141231_s4.hifi_reads.bc2025.bam	SRR30578348	HG01175	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861659	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23368	N/A	s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2025.bam	SRP305758	13.65	592164	N/A
		m84081_231222_141231_s4.hifi_reads.bc2026.bam	SRR30578322	HG01071	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861657	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23086	N/A	s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2026.bam	SRP305758	13.78	604281	N/A
		m84081_231222_141231_s4.hifi_reads.bc2027.bam	SRR30578326	HG00621	Unspecified	CHS	Han Chinese South, China	SAMN17861653	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	24790	N/A	s3://human-pangenomics/working/HPRC/HG00621/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2027.bam	SRP305758	8.69	355934	N/A
		m84081_231222_141231_s4.hifi_reads.bc2028.bam	SRR30578332	HG00673	Unspecified	CHS	Han Chinese South, China	SAMN17861654	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23409	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2028.bam	SRP305758	10.39	447731	N/A
		m84081_231222_141231_s4.hifi_reads.bc2029.bam	SRR30578344	HG01952	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861661	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	true	23333	N/A	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2029.bam	SRP305758	7.62	331269	N/A
		m84091_230629_181009_s2.hifi_reads.bc1002.bam	SRR29405830	HG02392	Unspecified	CDX	Chinese Dai in Xishuangbanna	SAMN41021615	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	21501	N/A	s3://human-pangenomics/working/HPRC/HG02392/raw_data/PacBio_HiFi/m84091_230629_181009_s2.hifi_reads.bc1002.bam	SRP305758	66.2	3126764	N/A
		m84091_230629_191221_s4.hifi_reads.bc1008.bam	SRR29405833	HG02178	Unspecified	CDX	Chinese Dai in Xishuangbanna	SAMN41021617	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	22326	N/A	s3://human-pangenomics/working/HPRC/HG02178/raw_data/PacBio_HiFi/m84091_230629_191221_s4.hifi_reads.bc1008.bam	SRP305758	65.02	2993899	N/A
		m84091_230703_172326_s3.hifi_reads.bc1009.bam	SRR29405784	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	19747	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/PacBio_HiFi/m84091_230703_172326_s3.hifi_reads.bc1009.bam	SRP305758	105.14	5349692	N/A
		m84091_230703_175432_s4.hifi_reads.bc1010.bam	SRR29405761	NA20870	Unspecified	GIH	Gujarati Indians in Houston, Texas, USA	SAMN41021623	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	16416	N/A	s3://human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_HiFi/m84091_230703_175432_s4.hifi_reads.bc1010.bam	SRP305758	110.64	6722715	N/A
		m84091_230705_171239_s1.hifi_reads.bc1002.bam	SRR29405829	HG02392	Unspecified	CDX	Chinese Dai in Xishuangbanna	SAMN41021615	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	20915	N/A	s3://human-pangenomics/working/HPRC/HG02392/raw_data/PacBio_HiFi/m84091_230705_171239_s1.hifi_reads.bc1002.bam	SRP305758	70.43	3405708	N/A
		m84091_230705_174256_s2.hifi_reads.bc1002.bam	SRR30336761	NA19338	Unspecified	LWK	Luhya in Webuye, Kenya	SAMN37797091	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	23742	N/A	s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_230705_174256_s2.hifi_reads.bc1002.bam	SRP305758	20.15	895592	N/A
		m84091_230705_174256_s2.hifi_reads.bc1009.bam	SRR30336727	HG03470	Unspecified	MSL	Mende in Sierra Leone	SAMN37797110	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	25534	N/A	s3://human-pangenomics/working/HPRC/HG03470/raw_data/PacBio_HiFi/m84091_230705_174256_s2.hifi_reads.bc1009.bam	SRP305758	34.3	1399961	N/A
		m84091_230705_181402_s3.hifi_reads.bc1008.bam	SRR29405832	HG02178	Unspecified	CDX	Chinese Dai in Xishuangbanna	SAMN41021617	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	22138	N/A	s3://human-pangenomics/working/HPRC/HG02178/raw_data/PacBio_HiFi/m84091_230705_181402_s3.hifi_reads.bc1008.bam	SRP305758	90.3	4196539	N/A
		m84091_230705_184508_s4.hifi_reads.bc1002.bam	SRR30336760	NA19338	Unspecified	LWK	Luhya in Webuye, Kenya	SAMN37797091	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	24378	N/A	s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_230705_184508_s4.hifi_reads.bc1002.bam	SRP305758	19.7	855746	N/A
		m84091_230705_184508_s4.hifi_reads.bc1009.bam	SRR30336726	HG03470	Unspecified	MSL	Mende in Sierra Leone	SAMN37797110	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	26154	N/A	s3://human-pangenomics/working/HPRC/HG03470/raw_data/PacBio_HiFi/m84091_230705_184508_s4.hifi_reads.bc1009.bam	SRP305758	34.11	1363854	N/A
		m84091_230707_165735_s1.hifi_reads.bc1009.bam	SRR29405783	NA18620	Unspecified	CHB	Han Chinese in Beijing, China	SAMN41021618	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	19517	N/A	s3://human-pangenomics/working/HPRC/NA18620/raw_data/PacBio_HiFi/m84091_230707_165735_s1.hifi_reads.bc1009.bam	SRP305758	106.35	5465594	N/A
		m84091_230707_172800_s2.hifi_reads.bc1010.bam	SRR29405756	NA20870	Unspecified	GIH	Gujarati Indians in Houston, Texas, USA	SAMN41021623	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	16353	N/A	s3://human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_HiFi/m84091_230707_172800_s2.hifi_reads.bc1010.bam	SRP305758	107.23	6537864	N/A
		m84091_230707_175906_s3.hifi_reads.bc1015.bam	SRR29405811	HG03270	Unspecified	ESN	Esan in Nigeria	SAMN41021631	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	19750	N/A	s3://human-pangenomics/working/HPRC/HG03270/raw_data/PacBio_HiFi/m84091_230707_175906_s3.hifi_reads.bc1015.bam	SRP305758	112.11	5678941	N/A
		m84091_230707_183012_s4.hifi_reads.bc1016.bam	SRR29405824	HG02583	Unspecified	GWD	Gambian in Western Division Ð Mandinka	SAMN41021657	PACBIO_SMRT	Revio	N/A	N/A	N/A	PRJNA701308	7.0.0	bam	vgl-lab@rockefeller.edu	Rockefeller University	GENOMIC	WGS	true	23125	N/A	s3://human-pangenomics/working/HPRC/HG02583/raw_data/PacBio_HiFi/m84091_230707_183012_s4.hifi_reads.bc1016.bam	SRP305758	97.56	4303764	N/A
